variant_id,activity_sequence,trace_length,frequency,frequency_pct,representative_case_id,duration_seconds_mean,duration_seconds_median,duration_seconds_min,duration_seconds_max,outcome,rework,resource_distribution
V0049,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Insert Date Appeal to Prefecture>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Payment,8,12,7.980315222451287e-05,S115424,36331800.0,30456000.0,9853200.0,68083200.0,Payment,{},"{""561"": 2, ""49"": 2, ""537"": 1, ""56"": 1, ""541"": 1, ""550"": 1, ""53"": 1, ""39"": 1, ""46"": 1, ""29"": 1}"
V0050,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Add penalty>Receive Result Appeal from Prefecture>Payment,8,12,7.980315222451287e-05,N99788,24582000.0,22942800.0,18745200.0,43977600.0,Payment,{},"{""538"": 2, ""536"": 1, ""564"": 1, ""40"": 1, ""802"": 1, ""824"": 1, ""810"": 1, ""30"": 1, ""28"": 1, ""843"": 1, ""22"": 1}"
V0051,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Add penalty>Notify Result Appeal to Offender>Send for Credit Collection,9,11,7.31528895391368e-05,V17289,82043018.18181819,76291200.0,48301200.0,139626000.0,Send for Credit Collection,{},"{""9"": 1, ""537"": 1, ""541"": 1, ""53"": 1, ""839"": 1, ""835"": 1, ""829"": 1, ""810"": 1, ""824"": 1, ""29"": 1, ""28"": 1}"
V0052,Create Fine>Send Fine>Insert Date Appeal to Prefecture>Insert Fine Notification>Add penalty>Send Appeal to Prefecture,6,10,6.650262685376072e-05,A39656,77952600.0,88475400.0,11840400.0,140058000.0,Send Appeal to Prefecture,{},"{""559"": 1, ""541"": 1, ""550"": 1, ""49"": 1, ""56"": 1, ""854"": 1, ""852"": 1, ""856"": 1, ""46"": 1, ""45"": 1}"
V0053,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Payment>Add penalty>Send Appeal to Prefecture,7,9,5.985236416838465e-05,S113882,15852000.0,15642000.0,11149200.0,21603600.0,Send Appeal to Prefecture,{},"{""560"": 2, ""854"": 2, ""557"": 1, ""541"": 1, ""37"": 1, ""861"": 1, ""36"": 1}"
V0054,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Add penalty>Payment,6,9,5.985236416838465e-05,N98221,36288800.0,29721600.0,18144000.0,56073600.0,Payment,{},"{""538"": 1, ""561"": 1, ""823"": 1, ""827"": 1, ""821"": 1, ""32"": 1, ""704"": 1, ""29"": 1, ""27"": 1}"
V0055,Create Fine>Insert Date Appeal to Prefecture>Send Fine>Insert Fine Notification>Add penalty>Send Appeal to Prefecture,6,9,5.985236416838465e-05,A7016,131157200.0,159235200.0,16419600.0,195267600.0,Send Appeal to Prefecture,{},"{""550"": 3, ""537"": 1, ""824"": 1, ""39"": 1, ""11"": 1, ""57"": 1, ""49"": 1}"
V0056,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Add penalty>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Appeal to Judge>Payment,10,9,5.985236416838465e-05,V12074,53962400.0,50634000.0,39830400.0,77155200.0,Payment,{},"{""0"": 9, ""28"": 2, ""29"": 2, ""538"": 1, ""541"": 1, ""810"": 1, ""35"": 1, ""704"": 1}"
V0057,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Add penalty>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Send for Credit Collection>Send Appeal to Prefecture,9,8,5.320210148300858e-05,S112474,167575950.0,167619600.0,159840000.0,173235600.0,Send Appeal to Prefecture,{},"{""557"": 1, ""550"": 1, ""56"": 1, ""824"": 1, ""844"": 1, ""49"": 1, ""53"": 1, ""11"": 1}"
V0058,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Receive Result Appeal from Prefecture,7,8,5.320210148300858e-05,A35349,26892000.0,26998200.0,19526400.0,36288000.0,Receive Result Appeal from Prefecture,{},"{""541"": 1, ""552"": 1, ""558"": 1, ""850"": 1, ""852"": 1, ""31"": 1, ""827"": 1, ""29"": 1}"
V0059,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Insert Date Appeal to Prefecture>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Send for Credit Collection>Send Appeal to Prefecture,9,7,4.655183879763251e-05,A24549,141845657.14285713,121046400.0,118281600.0,177123600.0,Send Appeal to Prefecture,{},"{""538"": 2, ""558"": 1, ""537"": 1, ""557"": 1, ""536"": 1, ""45"": 1}"
V0060,Create Fine>Payment>Send Fine>Insert Fine Notification>Payment>Add penalty>Payment,7,7,4.655183879763251e-05,S88879,23477657.14285714,21427200.0,10976400.0,40435200.0,Payment,"{""Payment"": 7}","{""548"": 1, ""536"": 1, ""9"": 1, ""51"": 1, ""824"": 1, ""28"": 1, ""40"": 1}"
V0061,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Add penalty>Payment>Payment,8,7,4.655183879763251e-05,V8782,29413542.85714286,31881600.0,16765200.0,37414800.0,Payment,"{""Payment"": 7}","{""11"": 2, ""536"": 1, ""557"": 1, ""848"": 1, ""15"": 1, ""30"": 1}"
V0062,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Add penalty>Send Appeal to Prefecture>Payment,7,7,4.655183879763251e-05,S160144,33189942.85714286,25833600.0,14950800.0,75862800.0,Payment,{},"{""536"": 1, ""550"": 1, ""26"": 1, ""857"": 1, ""851"": 1, ""23"": 1, ""29"": 1}"
V0063,Create Fine>Send Fine>Appeal to Judge,3,7,4.655183879763251e-05,V16643,12414857.142857144,12438000.0,9158400.0,15642000.0,Appeal to Judge,{},"{""0"": 7, ""49"": 1, ""824"": 1, ""53"": 1, ""40"": 1, ""52"": 1, ""31"": 1, ""832"": 1}"
V0064,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Payment,7,6,3.9901576112256435e-05,A15064,31191000.0,32227200.0,10969200.0,47606400.0,Payment,{},"{""564"": 1, ""27"": 1, ""45"": 1, ""562"": 1, ""39"": 1, ""40"": 1}"
V0065,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Add penalty>Payment,9,6,3.9901576112256435e-05,A15866,24753600.0,24453000.0,10969200.0,41043600.0,Payment,{},"{""537"": 1, ""558"": 1, ""538"": 1, ""63"": 1, ""52"": 1, ""49"": 1}"
V0066,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Add penalty>Receive Result Appeal from Prefecture>Send Appeal to Prefecture,7,6,3.9901576112256435e-05,S116185,96899400.0,101867400.0,14425200.0,173149200.0,Send Appeal to Prefecture,{},"{""49"": 2, ""550"": 1, ""548"": 1, ""831"": 1, ""29"": 1}"
V0067,Create Fine>Send Fine>Insert Fine Notification>Payment>Payment>Add penalty>Send for Credit Collection,7,6,3.9901576112256435e-05,N72044,55917000.0,56248200.0,46054800.0,63244800.0,Send for Credit Collection,"{""Payment"": 6}","{""550"": 1, ""555"": 1, ""559"": 1, ""557"": 1, ""831"": 1, ""36"": 1}"
V0068,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Add penalty>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Appeal to Judge>Send for Credit Collection,10,6,3.9901576112256435e-05,S111662,95802000.0,86702400.0,81216000.0,123984000.0,Send for Credit Collection,{},"{""0"": 6, ""541"": 1, ""11"": 1, ""44"": 1, ""52"": 1, ""63"": 1, ""56"": 1}"
V0069,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Add penalty>Notify Result Appeal to Offender>Appeal to Judge,9,6,3.9901576112256435e-05,S43497,21170400.0,22033800.0,16419600.0,23760000.0,Appeal to Judge,{},"{""0"": 6, ""557"": 2, ""11"": 2, ""17"": 1, ""30"": 1}"
V0070,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Add penalty>Notify Result Appeal to Offender,8,6,3.9901576112256435e-05,P5092,16113600.0,17019000.0,10713600.0,20649600.0,Notify Result Appeal to Offender,{},"{""864"": 2, ""550"": 1, ""538"": 1, ""37"": 1, ""846"": 1}"
V0071,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Payment>Payment>Send for Credit Collection,7,5,3.325131342688036e-05,C20986,55295280.0,55209600.0,44496000.0,68252400.0,Send for Credit Collection,"{""Payment"": 5}","{""39"": 1, ""850"": 1, ""41"": 1, ""40"": 1, ""820"": 1}"
V0072,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Payment>Payment>Payment>Payment>Payment>Payment>Payment,11,5,3.325131342688036e-05,V18883,55815840.0,54864000.0,24883200.0,83120400.0,Payment,"{""Payment"": 5}","{""29"": 4, ""46"": 1}"
V0073,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Payment>Payment,10,5,3.325131342688036e-05,N44227,37483200.0,38883600.0,33958800.0,40438800.0,Payment,"{""Payment"": 5}","{""540"": 1, ""536"": 1, ""550"": 1, ""559"": 1, ""25"": 1}"
V0074,Create Fine>Send Fine>Insert Fine Notification>Appeal to Judge>Add penalty>Payment>Send for Credit Collection,7,5,3.325131342688036e-05,S93409,93417120.0,83898000.0,73353600.0,115344000.0,Send for Credit Collection,{},"{""0"": 5, ""559"": 1, ""537"": 1, ""546"": 1, ""63"": 1, ""42"": 1}"
V0075,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Add penalty>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Payment,8,5,3.325131342688036e-05,S112679,27545760.0,31795200.0,15292800.0,41821200.0,Payment,{},"{""541"": 1, ""843"": 1, ""44"": 1, ""56"": 1, ""868"": 1}"
V0076,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Add penalty>Send for Credit Collection,9,4,2.660105074150429e-05,A26532,53845200.0,53348400.0,37753200.0,70930800.0,Send for Credit Collection,{},"{""559"": 2, ""537"": 1, ""31"": 1}"
V0077,Create Fine>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Send Fine,4,4,2.660105074150429e-05,C12875,9028800.0,8294400.0,7862400.0,11664000.0,Send Fine,{},"{""34"": 1, ""834"": 1, ""849"": 1, ""550"": 1}"
V0078,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Payment>Payment>Payment>Payment>Payment,9,4,2.660105074150429e-05,C22164,42876900.0,34086600.0,16930800.0,86403600.0,Payment,"{""Payment"": 4}","{""43"": 1, ""63"": 1, ""848"": 1, ""851"": 1}"
V0079,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Payment>Payment>Payment>Payment>Payment>Payment,10,4,2.660105074150429e-05,S163907,42076800.0,33912000.0,33004800.0,67478400.0,Payment,"{""Payment"": 4}","{""52"": 1, ""11"": 1, ""43"": 1, ""29"": 1}"
V0080,Create Fine>Send Fine>Payment>Insert Fine Notification>Payment>Add penalty>Payment,7,4,2.660105074150429e-05,N82828,15099300.0,14904000.0,13222800.0,17366400.0,Payment,"{""Payment"": 4}","{""538"": 1, ""557"": 1, ""561"": 1, ""829"": 1}"
V0081,Create Fine>Send Fine>Insert Fine Notification>Appeal to Judge>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Add penalty>Payment,8,4,2.660105074150429e-05,V8784,30498300.0,30283200.0,29116800.0,32310000.0,Payment,{},"{""0"": 4, ""25"": 2, ""548"": 1, ""11"": 1}"
V0082,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Add penalty>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Appeal to Judge>Send for Credit Collection,10,4,2.660105074150429e-05,N83048,92708100.0,101262600.0,52531200.0,115776000.0,Send for Credit Collection,{},"{""0"": 4, ""560"": 1, ""45"": 1, ""39"": 1, ""29"": 1}"
V0083,Create Fine>Send Fine>Insert Fine Notification>Payment>Add penalty>Insert Date Appeal to Prefecture>Send Appeal to Prefecture,7,4,2.660105074150429e-05,S159026,27044100.0,21774600.0,14511600.0,50115600.0,Send Appeal to Prefecture,{},"{""60"": 1, ""42"": 1, ""864"": 1, ""56"": 1}"
V0084,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Appeal to Judge>Send for Credit Collection,10,4,2.660105074150429e-05,V17438,121932900.0,115992000.0,107485200.0,148262400.0,Send for Credit Collection,{},"{""0"": 4, ""10"": 1, ""11"": 1, ""36"": 1, ""29"": 1}"
V0085,Create Fine>Send Fine>Insert Date Appeal to Prefecture>Insert Fine Notification>Add penalty>Payment,6,3,1.9950788056128217e-05,A14194,37269600.0,41212800.0,13568400.0,57027600.0,Payment,{},"{""557"": 1, ""857"": 1, ""11"": 1}"
V0086,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Add penalty>Payment>Send Appeal to Prefecture,7,3,1.9950788056128217e-05,N57754,15526800.0,20048400.0,5878800.0,20653200.0,Send Appeal to Prefecture,{},"{""41"": 1, ""546"": 1, ""554"": 1}"
V0087,Create Fine>Send Fine>Insert Fine Notification>Payment>Add penalty>Payment>Payment>Payment,8,3,1.9950788056128217e-05,S178436,16298400.0,15984000.0,11314800.0,21596400.0,Payment,"{""Payment"": 3}","{""23"": 2, ""41"": 1}"
V0088,Create Fine>Send Fine>Insert Fine Notification>Payment>Add penalty>Payment>Send for Credit Collection,7,3,1.9950788056128217e-05,N26309,61057200.0,55814400.0,38883600.0,88473600.0,Send for Credit Collection,"{""Payment"": 3}","{""541"": 1, ""538"": 1, ""37"": 1}"
V0089,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Receive Result Appeal from Prefecture>Send Appeal to Prefecture>Add penalty>Notify Result Appeal to Offender>Payment,9,3,1.9950788056128217e-05,N39144,30012000.0,26265600.0,23245200.0,40525200.0,Payment,{},"{""537"": 2, ""29"": 1}"
V0090,Create Fine>Send Fine>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Payment,5,3,1.9950788056128217e-05,V8944,12499200.0,12700800.0,12006000.0,12790800.0,Payment,{},"{""536"": 1, ""847"": 1, ""11"": 1}"
V0091,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Appeal to Judge>Payment,10,3,1.9950788056128217e-05,N40397,91642800.0,87523200.0,73872000.0,113533200.0,Payment,{},"{""0"": 3, ""537"": 1, ""31"": 1, ""29"": 1}"
V0092,Create Fine>Send Fine>Insert Date Appeal to Prefecture>Insert Fine Notification>Send Appeal to Prefecture>Add penalty>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Send for Credit Collection,9,3,1.9950788056128217e-05,N63049,81304800.0,77850000.0,76554000.0,89510400.0,Send for Credit Collection,{},"{""550"": 1, ""538"": 1, ""546"": 1}"
V0093,Create Fine>Appeal to Judge>Send Fine,3,3,1.9950788056128217e-05,N68210,12008400.0,11660400.0,4060800.0,20304000.0,Send Fine,{},"{""0"": 3, ""541"": 1, ""30"": 1, ""49"": 1}"
V0094,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Payment,8,3,1.9950788056128217e-05,S85949,29548800.0,30326400.0,27734400.0,30585600.0,Payment,{},"{""536"": 1, ""49"": 1, ""53"": 1}"
V0095,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Add penalty>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Payment>Payment,10,3,1.9950788056128217e-05,S93920,31363200.0,32572800.0,22723200.0,38793600.0,Payment,"{""Payment"": 3}","{""865"": 1, ""48"": 1, ""28"": 1}"
V0096,Create Fine>Send Fine>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Appeal to Judge,5,3,1.9950788056128217e-05,V9010,8438400.0,7948800.0,7948800.0,9417600.0,Appeal to Judge,{},"{""0"": 3, ""29"": 2, ""825"": 1}"
V0097,Create Fine>Send Fine>Appeal to Judge>Insert Date Appeal to Prefecture>Send Appeal to Prefecture,5,3,1.9950788056128217e-05,V9002,9302400.0,9331200.0,9158400.0,9417600.0,Send Appeal to Prefecture,{},"{""0"": 3, ""837"": 1, ""11"": 1, ""28"": 1}"
V0098,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Add penalty>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Appeal to Judge>Notify Result Appeal to Offender,9,3,1.9950788056128217e-05,S84347,29203200.0,29116800.0,28944000.0,29548800.0,Notify Result Appeal to Offender,{},"{""0"": 3, ""843"": 2, ""11"": 1}"
V0099,Create Fine>Send Fine>Insert Fine Notification>Appeal to Judge>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Add penalty>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender,9,3,1.9950788056128217e-05,S94546,24193200.0,24192000.0,22636800.0,25750800.0,Notify Result Appeal to Offender,{},"{""0"": 3, ""22"": 1, ""820"": 1, ""35"": 1}"
V0100,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Add penalty>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Payment>Payment>Payment>Payment>Payment>Payment,14,3,1.9950788056128217e-05,V7972,49651200.0,50112000.0,43372800.0,55468800.0,Payment,"{""Payment"": 3}","{""29"": 2, ""704"": 1}"
V0101,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Insert Date Appeal to Prefecture>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Payment>Payment,9,2,1.3300525370752144e-05,A13984,92363400.0,92363400.0,86662800.0,98064000.0,Payment,"{""Payment"": 2}","{""561"": 2}"
V0102,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Add penalty>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Appeal to Judge,8,2,1.3300525370752144e-05,A1582,29678400.0,29678400.0,22118400.0,37238400.0,Appeal to Judge,{},"{""0"": 2, ""561"": 1, ""555"": 1}"
V0103,Create Fine>Send Fine>Insert Fine Notification>Appeal to Judge>Insert Date Appeal to Prefecture>Add penalty>Send Appeal to Prefecture,7,2,1.3300525370752144e-05,A17158,235400400.0,235400400.0,138934800.0,331866000.0,Send Appeal to Prefecture,{},"{""0"": 2, ""557"": 1, ""836"": 1}"
V0104,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender,6,2,1.3300525370752144e-05,A189,34948800.0,34948800.0,31881600.0,38016000.0,Notify Result Appeal to Offender,{},"{""541"": 1, ""40"": 1}"
V0105,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Appeal to Judge,7,2,1.3300525370752144e-05,C17552,30110400.0,30110400.0,29721600.0,30499200.0,Appeal to Judge,{},"{""0"": 2, ""40"": 1, ""46"": 1}"
V0106,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Send for Credit Collection,7,2,1.3300525370752144e-05,N100056,68171400.0,68171400.0,48733200.0,87609600.0,Send for Credit Collection,{},"{""561"": 1, ""538"": 1}"
V0107,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Insert Date Appeal to Prefecture>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Appeal to Judge,8,2,1.3300525370752144e-05,N100576,33350400.0,33350400.0,25574400.0,41126400.0,Appeal to Judge,{},"{""0"": 2, ""564"": 1, ""29"": 1}"
V0108,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Add penalty>Notify Result Appeal to Offender>Payment>Send for Credit Collection,10,2,1.3300525370752144e-05,N35881,76899600.0,76899600.0,76035600.0,77763600.0,Send for Credit Collection,{},"{""538"": 1, ""810"": 1}"
V0109,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Payment,7,2,1.3300525370752144e-05,N36533,36590400.0,36590400.0,36115200.0,37065600.0,Payment,{},"{""550"": 1, ""836"": 1}"
V0110,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Insert Date Appeal to Prefecture>Receive Result Appeal from Prefecture>Send Appeal to Prefecture>Notify Result Appeal to Offender>Payment,9,2,1.3300525370752144e-05,N37813,34563600.0,34563600.0,34045200.0,35082000.0,Payment,{},"{""550"": 1, ""25"": 1}"
V0111,Create Fine>Send Fine>Insert Date Appeal to Prefecture>Insert Fine Notification>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Add penalty>Notify Result Appeal to Offender>Send for Credit Collection,9,2,1.3300525370752144e-05,N41192,58366800.0,58366800.0,46314000.0,70419600.0,Send for Credit Collection,{},"{""541"": 1, ""29"": 1}"
V0112,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Add penalty>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Payment>Payment,10,2,1.3300525370752144e-05,N42068,32574600.0,32574600.0,22208400.0,42940800.0,Payment,"{""Payment"": 2}","{""536"": 1, ""54"": 1}"
V0113,Create Fine>Send Fine>Insert Date Appeal to Prefecture>Insert Fine Notification>Send Appeal to Prefecture>Add penalty>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Payment,9,2,1.3300525370752144e-05,N43645,24364800.0,24364800.0,22291200.0,26438400.0,Payment,{},"{""536"": 1, ""11"": 1}"
V0114,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Add penalty>Receive Result Appeal from Prefecture>Payment>Payment,9,2,1.3300525370752144e-05,N46918,22203000.0,22203000.0,22118400.0,22287600.0,Payment,"{""Payment"": 2}","{""538"": 1, ""555"": 1}"
V0115,Create Fine>Send Fine>Insert Fine Notification>Send Appeal to Prefecture>Insert Date Appeal to Prefecture>Add penalty>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender,8,2,1.3300525370752144e-05,P1505,22420800.0,22420800.0,22291200.0,22550400.0,Notify Result Appeal to Offender,{},"{""550"": 1, ""538"": 1}"
V0116,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Insert Date Appeal to Prefecture>Payment,6,2,1.3300525370752144e-05,S105079,59099400.0,59099400.0,46314000.0,71884800.0,Payment,{},"{""820"": 1, ""29"": 1}"
V0117,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Add penalty>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Appeal to Judge>Payment>Payment,11,2,1.3300525370752144e-05,S108264,58881600.0,58881600.0,58230000.0,59533200.0,Payment,"{""Payment"": 2}","{""0"": 2, ""28"": 1, ""37"": 1}"
V0118,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Appeal to Judge>Add penalty>Send Appeal to Prefecture,7,2,1.3300525370752144e-05,S134268,14947200.0,14947200.0,13741200.0,16153200.0,Send Appeal to Prefecture,{},"{""0"": 2, ""49"": 1, ""854"": 1}"
V0119,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Add penalty>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Appeal to Judge>Send Appeal to Prefecture,9,2,1.3300525370752144e-05,S136885,82083600.0,82083600.0,81392400.0,82774800.0,Send Appeal to Prefecture,{},"{""0"": 2, ""49"": 1, ""850"": 1}"
V0120,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Add penalty>Appeal to Judge,9,2,1.3300525370752144e-05,S138146,17368200.0,17368200.0,16243200.0,18493200.0,Appeal to Judge,{},"{""0"": 2, ""856"": 1, ""36"": 1}"
V0121,Create Fine>Send Fine>Insert Fine Notification>Appeal to Judge>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Add penalty>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Payment,10,2,1.3300525370752144e-05,S141999,80742600.0,80742600.0,54000000.0,107485200.0,Payment,{},"{""0"": 2, ""29"": 1, ""821"": 1}"
V0122,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Appeal to Judge>Payment>Payment>Payment,8,2,1.3300525370752144e-05,S142148,68085000.0,68085000.0,59616000.0,76554000.0,Payment,"{""Payment"": 2}","{""0"": 2, ""850"": 1, ""29"": 1}"
V0123,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Payment>Payment>Payment>Send for Credit Collection,8,2,1.3300525370752144e-05,S144360,61214400.0,61214400.0,45878400.0,76550400.0,Send for Credit Collection,"{""Payment"": 2}","{""29"": 1, ""850"": 1}"
V0124,Create Fine>Payment>Send Fine>Insert Fine Notification>Add penalty>Insert Date Appeal to Prefecture>Send Appeal to Prefecture,7,2,1.3300525370752144e-05,S149373,18918000.0,18918000.0,18831600.0,19004400.0,Send Appeal to Prefecture,{},"{""850"": 2}"
V0125,Create Fine>Insert Date Appeal to Prefecture>Send Fine>Send Appeal to Prefecture,4,2,1.3300525370752144e-05,S163356,9070200.0,9070200.0,7689600.0,10450800.0,Send Appeal to Prefecture,{},"{""29"": 1, ""11"": 1}"
V0126,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Payment>Add penalty>Payment,8,2,1.3300525370752144e-05,S37939,14904000.0,14904000.0,10882800.0,18925200.0,Payment,"{""Payment"": 2}","{""9"": 1, ""35"": 1}"
V0127,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Add penalty>Notify Result Appeal to Offender>Payment>Payment,10,2,1.3300525370752144e-05,S66322,25056000.0,25056000.0,24451200.0,25660800.0,Payment,"{""Payment"": 2}","{""836"": 1, ""30"": 1}"
V0128,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Send Appeal to Prefecture>Receive Result Appeal from Prefecture>Add penalty>Payment,8,2,1.3300525370752144e-05,S68811,24019200.0,24019200.0,22896000.0,25142400.0,Payment,{},"{""802"": 1, ""836"": 1}"
V0129,Create Fine>Send Fine>Insert Fine Notification>Add penalty>Insert Date Appeal to Prefecture>Receive Result Appeal from Prefecture>Notify Result Appeal to Offender>Send Appeal to Prefecture>Send for Credit Collection,9,2,1.3300525370752144e-05,V18308,92446200.0,92446200.0,87955200.0,96937200.0,Send for Credit Collection,{},"{""29"": 2}"
V0130,Create Fine>Send Fine>Insert Fine Notification>Insert Date Appeal to Prefecture>Add penalty>Payment>Payment,7,2,1.3300525370752144e-05,V7190,33393600.0,33393600.0,25920000.0,40867200.0,Payment,"{""Payment"": 2}","{""30"": 1, ""832"": 1}"
