2026-08-30 22:05:10,438 [INFO] goalcat: Run environment: host=192.168.68.56, platform=macOS-26.5.2-arm64-arm-64bit-Mach-O, python=3.14.6, cpu_count=8, total_ram_gib=8.0
2026-08-30 22:05:10,439 [INFO] goalcat: ICPM 2027 condition run starting: run_id=icpm2027_e1_open_rep1, steps=[5, 6], taxonomy_mode=open, goal_model=None
2026-08-30 22:05:10,442 [INFO] goalcat: Step 5b (open taxonomy induction) started for log: /Users/danielcalegari/vsc-workspace/GoalCat/data/logs/bpic2019.xes.gz
2026-08-30 22:05:10,442 [INFO] goalcat: Loading narrative sample from existing run directory: /Users/danielcalegari/vsc-workspace/GoalCat/data/output/bpic2019/icpm2027_e1_open_rep1/04_sampling/narrative_sample.csv
2026-08-30 22:05:10,453 [INFO] goalcat: Inducing taxonomy from 35 sampled narratives (no goal model)
2026-08-30 22:06:01,361 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=6f7487d872673ef6, latency=49.01s)
2026-08-30 22:18:39,657 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=42e03561a65bf671, latency=16.79s)
2026-08-30 22:18:40,785 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=7c33a32c8d9da2af, latency=3.99s)
2026-08-30 22:18:43,036 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=f9b9a51369c9924a, latency=47.41s)
2026-08-30 22:18:44,982 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=b6a876cabee4b82e, latency=25.81s)
2026-08-30 22:18:49,377 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=ae285455fddc3cf1, latency=9.72s)
2026-08-30 22:18:57,068 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=617a7e246906a770, latency=12.08s)
2026-08-30 22:19:00,752 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=9acaed9a182321fe, latency=19.97s)
2026-08-30 22:19:01,266 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=d1bc247ea130820f, latency=18.23s)
2026-08-30 22:19:05,668 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=997bdf1ea9ca4c94, latency=4.91s)
2026-08-30 22:19:11,195 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=167cf9363b74762b, latency=21.82s)
2026-08-30 22:19:12,016 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=e5241db38a2185f3, latency=14.94s)
2026-08-30 22:19:15,088 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=feeb0ccda7c5150d, latency=3.89s)
2026-08-30 22:19:15,257 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=2ca1bb14647b6423, latency=48.40s)
2026-08-30 22:19:16,735 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=103baba9a51c101a, latency=4.72s)
2026-08-30 22:19:16,818 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=dbe3b1662f80bfa8, latency=15.55s)
2026-08-30 22:19:19,800 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=91684c2d882b6b46, latency=4.54s)
2026-08-30 22:19:21,130 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=1d0cd6fcdb4899c5, latency=4.39s)
2026-08-30 22:19:25,535 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=ce761d4118d709ea, latency=4.40s)
2026-08-30 22:19:26,556 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=f82906f5437e8e34, latency=20.89s)
2026-08-30 22:19:27,690 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=3951d2d349b2bb92, latency=12.60s)
2026-08-30 22:19:31,268 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=2dbca94ffbca0d1b, latency=4.71s)
2026-08-30 22:19:31,987 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=cd32cf94c31ec17b, latency=4.30s)
2026-08-30 22:19:32,555 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=1686cd02ed41ce0a, latency=15.74s)
2026-08-30 22:19:35,262 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=4a8a532d1a573a9c, latency=3.99s)
2026-08-30 22:19:36,799 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=6926b6bc2a5e968c, latency=4.81s)
2026-08-30 22:19:39,870 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=6dbeb9db03ada643, latency=20.07s)
2026-08-30 22:19:58,105 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=faf4e0662c56f5e5, latency=22.84s)
2026-08-30 22:19:59,225 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=7a037934354616fc, latency=26.67s)
2026-08-30 22:19:59,530 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=8900cbaff8e46cba, latency=33.99s)
2026-08-30 22:20:02,706 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=f00779466a0935a8, latency=4.60s)
2026-08-30 22:20:03,627 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=067b1f75ec2004d5, latency=4.40s)
2026-08-30 22:20:04,094 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=6bb396e55e21ddba, latency=24.22s)
2026-08-30 22:20:04,547 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=6f49b6d7fde8f187, latency=5.02s)
2026-08-30 22:20:04,960 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=48b5b13c6e972ad8, latency=28.16s)
2026-08-30 22:20:07,211 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=ee8ec72cd4ac791a, latency=4.50s)
2026-08-30 22:20:08,151 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=d157aeba136d21bc, latency=4.52s)
2026-08-30 22:20:08,849 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=06bb2b68a707dd92, latency=4.75s)
2026-08-30 22:20:09,362 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=68b14811bbf10b44, latency=4.81s)
2026-08-30 22:20:09,363 [WARNING] goalcat: Assignment batch response returned unexpected variant_id V100100 — discarded
2026-08-30 22:20:09,363 [WARNING] goalcat: Assignment batch response missing 1/25 narratives, will remain pending: ['V10100']
2026-08-30 22:20:09,369 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=d9ca59d7b4366e3b, latency=4.41s)
2026-08-30 22:20:13,972 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=ec29b5d0ee20a8c5, latency=4.60s)
2026-08-30 22:20:18,989 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=724484d4cfa9d984, latency=5.02s)
2026-08-30 22:20:21,329 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=bd7f9dbd0bbd983a, latency=14.12s)
2026-08-30 22:20:22,777 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=2ecb1b6d75b94d9c, latency=13.41s)
2026-08-30 22:20:23,595 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=eb9e6c7ba2e02094, latency=4.60s)
2026-08-30 22:20:25,951 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=46503fe71820749d, latency=17.10s)
2026-08-30 22:20:30,866 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=dd2216a555f24061, latency=7.27s)
2026-08-30 22:20:34,450 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=0188c1e723ce57ef, latency=8.50s)
2026-08-30 22:20:34,962 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=b258e8cafd062adf, latency=4.09s)
2026-08-30 22:20:36,600 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=732a668dc491db11, latency=15.27s)
2026-08-30 22:20:37,728 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=42521d015f7320f1, latency=29.58s)
2026-08-30 22:20:39,672 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=676bf9df3526ae7e, latency=4.71s)
2026-08-30 22:20:41,210 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=fb6b701c7ca94fb1, latency=6.76s)
2026-08-30 22:20:42,335 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=46f8ee6066c157bf, latency=4.61s)
2026-08-30 22:20:44,485 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=662c0cb4efaf8ab5, latency=4.81s)
2026-08-30 22:20:48,889 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=2c39a4c2af143bac, latency=4.40s)
2026-08-30 22:20:49,121 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=4cea41c125ac781b, latency=6.78s)
2026-08-30 22:20:52,268 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=6ce2e2e4a51526b9, latency=11.06s)
2026-08-30 22:20:52,779 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=27cb5f3d2118bad5, latency=16.18s)
2026-08-30 22:20:53,498 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=47640c2f143e72e4, latency=4.38s)
2026-08-30 22:20:53,536 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=15e4b7c9aa9c9765, latency=4.65s)
2026-08-30 22:20:56,878 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=4ad5aaa08714b928, latency=4.10s)
2026-08-30 22:20:57,317 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=c08a56f85aa3dcae, latency=5.05s)
2026-08-30 22:20:58,720 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=d3ea935d0e8903e9, latency=5.18s)
2026-08-30 22:21:00,665 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=82ba858fc100cc0b, latency=7.17s)
2026-08-30 22:21:01,792 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=a9acb6144bf58c65, latency=4.47s)
2026-08-30 22:21:04,556 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=c12b59a76bf8c852, latency=7.68s)
2026-08-30 22:21:05,273 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=dbabfd15f2da15b6, latency=4.61s)
2026-08-30 22:21:06,406 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=09ff9abd50d326d7, latency=4.61s)
2026-08-30 22:21:08,864 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=bfbffc9fbec3ebef, latency=4.31s)
2026-08-30 22:21:12,693 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=b223ff0abd800972, latency=49.91s)
2026-08-30 22:21:13,158 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=ef811a255028af82, latency=4.29s)
2026-08-30 22:21:17,357 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=7c96278a9f52c477, latency=4.20s)
2026-08-30 22:21:22,886 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=354c6afe5c70250d, latency=5.53s)
2026-08-30 22:21:23,705 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=28d0420bd252fa22, latency=24.98s)
2026-08-30 22:21:26,984 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=ccaff3bd547e79bd, latency=21.71s)
2026-08-30 22:21:28,416 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=5c50ee7c8494d1d8, latency=4.71s)
2026-08-30 22:21:31,283 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=c7c7368f4fa0d226, latency=4.30s)
2026-08-30 22:21:35,891 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=e6e8dad260b9596d, latency=4.61s)
2026-08-30 22:21:35,953 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=1ca45d1614b6b233, latency=23.26s)
2026-08-30 22:21:40,294 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=f447dc3579cdf301, latency=4.34s)
2026-08-30 22:21:41,831 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=ec9827ad55eb282c, latency=18.94s)
2026-08-30 22:21:44,391 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=94e6560cce15e055, latency=15.97s)
2026-08-30 22:21:44,799 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=2db243d91a1d3c25, latency=4.50s)
2026-08-30 22:21:46,029 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=5d9758d752366320, latency=39.62s)
2026-08-30 22:21:48,591 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=43ba2a3a0bc20d84, latency=6.76s)
2026-08-30 22:21:50,734 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=bbc58223d365e6e9, latency=4.70s)
2026-08-30 22:22:02,422 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=48a541573a792984, latency=26.53s)
2026-08-30 22:22:05,076 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=ad3171ac778cb896, latency=20.28s)
2026-08-30 22:22:05,383 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=10d2cbe2c5903f95, latency=16.79s)
2026-08-30 22:22:05,894 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=93a75ad0b3772402, latency=21.50s)
2026-08-30 22:22:07,110 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=7d4fc82f0f2ae07c, latency=4.69s)
2026-08-30 22:22:09,684 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=c7b47658cf35246e, latency=4.61s)
2026-08-30 22:22:10,708 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=884f742ee85f9453, latency=19.97s)
2026-08-30 22:22:11,732 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=2a5ab11d72e53484, latency=4.62s)
2026-08-30 22:22:16,339 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=59fa5a0d977ca056, latency=4.61s)
2026-08-30 22:22:20,948 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=db4cec950ee6c64d, latency=4.61s)
2026-08-30 22:22:24,840 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=61a2a92bbd0b4aa5, latency=19.46s)
2026-08-30 22:22:28,631 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=e5fddecf193f0c60, latency=18.94s)
2026-08-30 22:22:29,756 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=7be29700a2eb5ff9, latency=4.91s)
2026-08-30 22:22:34,568 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=3503f1de22465f03, latency=4.81s)
2026-08-30 22:22:39,586 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=f33dce859474e4ec, latency=5.02s)
2026-08-30 22:22:42,453 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=3db6b26efc1209e7, latency=21.50s)
2026-08-30 22:22:43,784 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=b6fd6c2d6c4433e0, latency=4.20s)
2026-08-30 22:22:47,834 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=176d682512ac8ad5, latency=4.05s)
2026-08-30 22:22:49,928 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=40bc797b4ebda8b1, latency=39.22s)
2026-08-30 22:22:50,440 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=4ad4317371b87598, latency=44.55s)
2026-08-30 22:22:52,386 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=3ab2ef6b23c22657, latency=4.55s)
2026-08-30 22:22:57,405 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=db5a9295ced1c0be, latency=28.77s)
2026-08-30 22:23:01,603 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=6b13a277cdfc820e, latency=19.15s)
2026-08-30 22:23:04,982 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=8205318059d8b37e, latency=15.05s)
2026-08-30 22:23:07,248 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=51b153af092e93b5, latency=14.86s)
2026-08-30 22:23:16,656 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=25035271c38dee37, latency=19.25s)
2026-08-30 22:23:23,621 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=eff039ad95f23026, latency=33.18s)
2026-08-30 22:23:23,660 [INFO] goalcat: Assigned 10528/11972 narratives to a category, 1444 residual, 1 still pending
2026-08-30 22:23:23,660 [WARNING] goalcat: 1 narratives still pending after this attempt (API errors): ['V10100'] — re-run against run_id=icpm2027_e1_open_rep1 to retry just these.
2026-08-30 22:23:23,663 [INFO] goalcat: Assignment grounding check: no problems found.
2026-08-30 22:33:16,329 [INFO] goalcat: Saved assignment outputs to: /Users/danielcalegari/vsc-workspace/GoalCat/data/output/bpic2019/icpm2027_e1_open_rep1/round1/06_assignment
2026-08-30 22:33:16,341 [INFO] goalcat: Peak RSS after Step 6: 4159.2 MiB
2026-08-30 22:34:26,030 [INFO] goalcat: Run environment: host=192.168.68.56, platform=macOS-26.5.2-arm64-arm-64bit-Mach-O, python=3.14.6, cpu_count=8, total_ram_gib=8.0
2026-08-30 22:34:26,031 [INFO] goalcat: ICPM 2027 condition run starting: run_id=icpm2027_e1_open_rep1, steps=[5, 6], taxonomy_mode=open, goal_model=None
2026-08-30 22:34:26,031 [INFO] goalcat: Step 5a: taxonomy.json already present for run_id=icpm2027_e1_open_rep1 round=1 — skipping induction, reusing the frozen taxonomy (resume).
2026-08-30 22:34:26,033 [INFO] goalcat: Step 6 (narrative assignment) started for log: /Users/danielcalegari/vsc-workspace/GoalCat/data/logs/bpic2019.xes.gz
2026-08-30 22:34:26,033 [INFO] goalcat: Loading profiles/narratives from existing run directory: /Users/danielcalegari/vsc-workspace/GoalCat/data/output/bpic2019/icpm2027_e1_open_rep1
2026-08-30 22:34:26,803 [INFO] goalcat: Loading taxonomy from: /Users/danielcalegari/vsc-workspace/GoalCat/data/output/bpic2019/icpm2027_e1_open_rep1/round1/05_taxonomy/taxonomy.json
2026-08-30 22:34:26,915 [INFO] goalcat: Resuming run directory: 11972/11973 narratives already assigned, 1 pending
2026-08-30 22:34:26,915 [INFO] goalcat: Assigning 1 narratives against 5 categories (model=gemini/gemini-3.5-flash-lite, batch_size=25, concurrency=5)
2026-08-30 22:34:30,785 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=a02195c855f08236, latency=1.83s)
2026-08-30 22:34:30,788 [INFO] goalcat: Assigned 10529/11973 narratives to a category, 1444 residual, 0 still pending
2026-08-30 22:34:30,807 [INFO] goalcat: Assignment grounding check: no problems found.
2026-08-30 22:46:53,154 [INFO] goalcat: Saved assignment outputs to: /Users/danielcalegari/vsc-workspace/GoalCat/data/output/bpic2019/icpm2027_e1_open_rep1/round1/06_assignment
2026-08-30 22:46:53,158 [INFO] goalcat: Step 6 complete.
2026-08-30 22:46:53,160 [INFO] goalcat: Peak RSS after Step 6: 3666.1 MiB
2026-08-30 22:46:53,679 [INFO] goalcat: ICPM 2027 condition run complete: run_id=icpm2027_e1_open_rep1
2026-09-04 18:15:37,822 [INFO] goalcat: Run environment: host=Mac-Daniel.local, platform=macOS-26.6.2-arm64-arm-64bit-Mach-O, python=3.14.6, cpu_count=8, total_ram_gib=8.0
2026-09-04 18:15:37,823 [WARNING] goalcat: Config drift: run directory /Users/danielcalegari/vsc-workspace/GoalCat/data/output/bpic2019/icpm2027_e1_open_rep1 was started under different settings (changed keys: []) — artifacts reused from this directory may not match the current config.
2026-09-04 18:15:37,823 [INFO] goalcat: ICPM 2027 condition run starting: run_id=icpm2027_e1_open_rep1, steps=[5, 6], taxonomy_mode=open, goal_model=None
2026-09-04 18:15:37,824 [INFO] goalcat: Step 5b (open taxonomy induction) started for log: /Users/danielcalegari/vsc-workspace/GoalCat/data/logs/bpic2019.xes.gz
2026-09-04 18:15:37,825 [INFO] goalcat: Loading narrative sample from existing run directory: /Users/danielcalegari/vsc-workspace/GoalCat/data/output/bpic2019/icpm2027_e1_open_rep1/04_sampling/narrative_sample.csv
2026-09-04 18:15:37,829 [INFO] goalcat: Inducing taxonomy from 35 sampled narratives (no goal model)
2026-09-04 18:15:44,572 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=6f7487d872673ef6, latency=5.48s)
2026-09-04 18:15:44,574 [INFO] goalcat: Induced 5 categories: standard_procurement_and_clearing, short_or_aborted_lifecycle, service_entry_execution, srm_integration_and_transfer_issues, extreme_rework_and_loops
2026-09-04 18:15:44,575 [INFO] goalcat: Taxonomy grounding check: no problems found.
2026-09-04 18:15:44,577 [INFO] goalcat: Saved taxonomy to: /Users/danielcalegari/vsc-workspace/GoalCat/data/output/bpic2019/icpm2027_e1_open_rep1/round1/05_taxonomy/taxonomy.json
2026-09-04 18:15:44,577 [INFO] goalcat: Step 5b complete.
2026-09-04 18:15:44,578 [INFO] goalcat: Peak RSS after Step 5b: 382.7 MiB
2026-09-04 18:15:44,580 [INFO] goalcat: Step 6 (narrative assignment) started for log: /Users/danielcalegari/vsc-workspace/GoalCat/data/logs/bpic2019.xes.gz
2026-09-04 18:15:44,580 [INFO] goalcat: Loading profiles/narratives from existing run directory: /Users/danielcalegari/vsc-workspace/GoalCat/data/output/bpic2019/icpm2027_e1_open_rep1
2026-09-04 18:15:45,012 [INFO] goalcat: Loading taxonomy from: /Users/danielcalegari/vsc-workspace/GoalCat/data/output/bpic2019/icpm2027_e1_open_rep1/round1/05_taxonomy/taxonomy.json
2026-09-04 18:15:45,026 [INFO] goalcat: Assigning 11973 narratives against 5 categories (model=gemini/gemini-3.5-flash-lite, batch_size=25, concurrency=5)
2026-09-04 18:15:49,649 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=1486f945672acc63, latency=4.34s)
2026-09-04 18:15:49,757 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=ac552d5a8637cf4c, latency=4.44s)
2026-09-04 18:15:49,763 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=2d809a0b2429f7d1, latency=4.45s)
2026-09-04 18:15:50,509 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=9be3f433e779da14, latency=5.20s)
2026-09-04 18:15:50,511 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=b37bd2db97f58d24, latency=5.20s)
2026-09-04 18:15:54,076 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=e52150422d9b4446, latency=4.42s)
2026-09-04 18:15:54,137 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=238065035b4163e4, latency=4.38s)
2026-09-04 18:15:54,809 [INFO] goalcat: LLM structured call ok (backend=remote, model=gemini/gemini-3.5-flash-lite, prompt_hash=446fa8c86bace07c, latency=4.30s)
